record_ID,units_sold
225762,inf
225763,inf
225764,inf
225765,inf
225766,inf
225767,inf
225768,inf
225769,inf
225770,inf
225772,inf
225773,inf
225774,inf
225777,inf
225778,inf
225779,inf
225780,inf
225782,inf
225783,inf
225784,inf
225785,inf
225786,inf
225787,inf
225788,inf
225789,inf
225790,inf
225791,inf
225792,inf
225793,inf
225794,inf
225795,inf
225796,inf
225797,inf
225798,inf
225800,inf
225801,inf
225802,inf
225803,inf
225804,inf
225807,inf
225808,inf
225809,inf
225810,inf
225812,inf
225813,inf
225814,inf
225815,inf
225816,inf
225818,inf
225819,inf
225820,inf
225822,inf
225823,inf
225825,inf
225826,inf
225827,inf
225828,inf
225829,inf
225830,inf
225831,inf
225833,inf
225834,inf
225835,inf
225839,inf
225840,inf
225841,inf
225842,inf
225843,inf
225845,inf
225846,inf
225847,inf
225848,inf
225849,inf
225850,inf
225851,inf
225852,inf
225854,inf
225855,inf
225856,inf
225858,inf
225859,inf
225860,inf
225863,inf
225864,inf
225865,inf
225866,inf
225867,inf
225868,inf
225869,inf
225870,inf
225873,inf
225874,inf
225877,inf
225878,inf
225879,inf
225880,inf
225882,inf
225883,inf
225884,inf
225886,inf
225887,inf
225888,inf
225889,inf
225890,inf
225892,inf
225893,inf
225895,inf
225896,inf
225897,inf
225899,inf
225902,inf
225906,inf
225907,inf
225908,inf
225909,inf
225910,inf
225911,inf
225912,inf
225913,inf
225914,inf
225915,inf
225916,inf
225918,inf
225919,inf
225920,inf
225921,inf
225922,inf
225923,inf
225924,inf
225925,inf
225927,inf
225928,inf
225929,inf
225930,inf
225933,inf
225934,inf
225935,inf
225936,inf
225939,inf
225940,inf
225943,inf
225946,inf
225947,inf
225950,inf
225951,inf
225952,inf
225953,inf
225956,inf
225957,inf
225958,inf
225959,inf
225960,inf
225962,inf
225963,inf
225964,inf
225965,inf
225966,inf
225967,inf
225968,inf
225969,inf
225970,inf
225973,inf
225974,inf
225975,inf
225977,inf
225978,inf
225979,inf
225980,inf
225981,inf
225982,inf
225985,inf
225990,inf
225991,inf
225992,inf
225993,inf
225994,inf
225996,inf
225997,inf
225998,inf
226001,inf
226002,inf
226005,inf
226006,inf
226007,inf
226008,inf
226010,inf
226011,inf
226012,inf
226015,inf
226016,inf
226017,inf
226018,inf
226020,inf
226021,inf
226022,inf
226023,inf
226024,inf
226025,inf
226026,inf
226028,inf
226029,inf
226030,inf
226032,inf
226033,inf
226034,inf
226038,inf
226039,inf
226040,inf
226041,inf
226042,inf
226043,inf
226044,inf
226046,inf
226047,inf
226048,inf
226051,inf
226052,inf
226056,inf
226057,inf
226058,inf
226059,inf
226060,inf
226061,inf
226062,inf
226063,inf
226065,inf
226066,inf
226069,inf
226070,inf
226071,inf
226073,inf
226074,inf
226075,inf
226076,inf
226077,inf
226078,inf
226079,inf
226080,inf
226081,inf
226082,inf
226083,inf
226085,inf
226086,inf
226087,inf
226088,inf
226089,inf
226090,inf
226091,inf
226093,inf
226094,inf
226098,inf
226099,inf
226103,inf
226104,inf
226105,inf
226108,inf
226109,inf
226112,inf
226113,inf
226114,inf
226115,inf
226117,inf
226118,inf
226119,inf
226123,inf
226124,inf
226125,inf
226126,inf
226127,inf
226128,inf
226129,inf
226130,inf
226131,inf
226132,inf
226133,inf
226135,inf
226140,inf
226141,inf
226142,inf
226145,inf
226146,inf
226147,inf
226148,inf
226151,inf
226152,inf
226153,inf
226156,inf
226157,inf
226158,inf
226160,inf
226161,inf
226162,inf
226164,inf
226165,inf
226166,inf
226168,inf
226169,inf
226170,inf
226171,inf
226172,inf
226173,inf
226174,inf
226175,inf
226176,inf
226177,inf
226178,inf
226179,inf
226180,inf
226181,inf
226182,inf
226183,inf
226184,inf
226185,2.552097011355812e+50
226186,inf
226188,inf
226189,inf
226190,inf
226192,inf
226193,inf
226194,inf
226195,inf
226197,inf
226198,inf
226199,inf
226200,inf
226201,inf
226202,inf
226203,inf
226205,inf
226206,inf
226207,inf
226215,inf
226219,inf
226220,inf
226221,inf
226223,inf
226224,inf
226225,inf
226227,inf
226228,inf
226229,inf
226230,inf
226232,inf
226233,inf
226234,inf
226237,inf
226239,inf
226240,inf
226241,inf
226242,inf
226243,inf
226244,inf
226245,inf
226246,inf
226247,inf
226248,inf
226249,inf
226250,inf
226251,inf
226252,inf
226253,inf
226254,inf
226255,inf
226256,inf
226259,inf
226260,inf
226261,inf
226262,inf
226263,inf
226266,inf
226267,inf
226268,inf
226271,inf
226272,inf
226273,inf
226274,inf
226275,inf
226279,inf
226280,inf
226281,inf
226283,inf
226284,inf
226286,inf
226287,inf
226289,inf
226291,inf
226292,inf
226294,inf
226296,inf
226297,inf
226298,0.0
226299,inf
226300,inf
226301,inf
226307,inf
226308,inf
226309,inf
226311,inf
226312,inf
226313,inf
226317,inf
226318,inf
226319,inf
226321,inf
226322,inf
226324,inf
226326,inf
226327,inf
226329,inf
226330,inf
226331,inf
226332,inf
226333,inf
226334,inf
226336,inf
226337,inf
226338,inf
226339,inf
226340,inf
226341,inf
226342,inf
226343,inf
226345,inf
226346,inf
226347,3.789889933220113e+159
226348,inf
226351,inf
226356,inf
226359,inf
226360,inf
226361,inf
226364,inf
226366,inf
226367,inf
226369,inf
226370,inf
226371,inf
226372,inf
226373,inf
226374,inf
226376,inf
226377,inf
226378,inf
226379,inf
226380,inf
226383,inf
226384,inf
226385,inf
226387,inf
226388,inf
226392,inf
226394,inf
226395,inf
226396,inf
226397,inf
226399,inf
226400,inf
226401,inf
226402,inf
226403,inf
226405,inf
226406,inf
226407,inf
226408,inf
226411,inf
226412,inf
226413,inf
226416,inf
226417,inf
226418,inf
226421,inf
226422,inf
226423,inf
226424,inf
226425,inf
226426,inf
226427,inf
226428,inf
226429,inf
226431,inf
226432,inf
226434,inf
226437,inf
226438,inf
226439,inf
226442,inf
226443,inf
226444,inf
226445,inf
226446,inf
226447,inf
226448,inf
226449,inf
226450,inf
226451,inf
226452,inf
226454,inf
226455,inf
226456,inf
226457,inf
226458,inf
226460,inf
226461,inf
226462,inf
226463,inf
226464,inf
226465,inf
226466,inf
226467,inf
226468,inf
226469,inf
226470,inf
226471,inf
226472,inf
226473,inf
226474,inf
226475,inf
226476,inf
226478,inf
226479,inf
226481,inf
226482,inf
226483,inf
226485,inf
226486,inf
226487,inf
226490,inf
226491,inf
226492,inf
226495,inf
226496,inf
226500,inf
226501,inf
226502,inf
226503,inf
226504,inf
226505,inf
226506,inf
226507,inf
226508,inf
226509,inf
226510,inf
226511,inf
226512,inf
226513,inf
226514,inf
226515,inf
226517,inf
226518,inf
226519,inf
226520,inf
226523,inf
226524,inf
226526,inf
226527,inf
226528,inf
226529,inf
226531,inf
226532,inf
226533,inf
226536,inf
226537,inf
226538,inf
226539,inf
226540,inf
226541,inf
226546,inf
226547,inf
226548,inf
226549,inf
226550,inf
226552,inf
226553,inf
226554,inf
226557,inf
226558,inf
226562,inf
226563,inf
226564,inf
226565,inf
226567,inf
226568,inf
226569,inf
226570,inf
226571,inf
226572,inf
226575,inf
226576,inf
226577,inf
226579,inf
226580,inf
226581,inf
226582,inf
226585,inf
226586,inf
226587,inf
226588,inf
226593,inf
226594,inf
226596,inf
226597,inf
226598,inf
226601,inf
226602,inf
226603,inf
226605,inf
226607,inf
226608,inf
226609,inf
226610,inf
226611,inf
226612,inf
226613,inf
226614,inf
226617,inf
226619,inf
226621,inf
226622,inf
226623,inf
226624,inf
226626,inf
226627,inf
226628,inf
226629,inf
226631,inf
226632,inf
226633,inf
226634,inf
226636,inf
226637,inf
226638,inf
226639,inf
226641,inf
226642,inf
226645,inf
226650,inf
226651,inf
226652,inf
226653,inf
226654,inf
226655,inf
226656,inf
226657,inf
226658,inf
226659,inf
226663,inf
226664,inf
226665,inf
226666,inf
226667,inf
226668,inf
226669,inf
226670,inf
226671,inf
226672,inf
226673,inf
226674,inf
226675,inf
226677,inf
226678,inf
226681,inf
226683,inf
226684,inf
226687,inf
226688,inf
226689,inf
226690,inf
226691,inf
226692,inf
226693,inf
226694,inf
226695,inf
226696,inf
226697,inf
226698,inf
226699,inf
226700,inf
226702,inf
226703,inf
226704,inf
226705,inf
226706,inf
226707,inf
226709,inf
226710,inf
226711,inf
226714,inf
226715,inf
226716,inf
226717,inf
226720,inf
226721,inf
226725,inf
226729,inf
226730,inf
226731,inf
226733,inf
226734,inf
226735,inf
226738,inf
226739,inf
226740,inf
226741,inf
226742,inf
226743,inf
226744,inf
226748,inf
226750,inf
226751,inf
226753,inf
226754,inf
226755,inf
226756,inf
226759,inf
226760,inf
226761,inf
226763,inf
226764,inf
226765,inf
226768,inf
226771,inf
226772,inf
226773,inf
226775,inf
226776,inf
226777,inf
226778,inf
226779,inf
226780,inf
226781,inf
226782,inf
226783,inf
226784,inf
226785,inf
226786,inf
226787,inf
226788,inf
226789,inf
226790,inf
226791,inf
226792,inf
226795,inf
226796,inf
226797,inf
226799,inf
226800,inf
226801,inf
226803,inf
226807,inf
226810,inf
226811,inf
226812,inf
226814,inf
226815,inf
226816,inf
226820,inf
226821,inf
226822,inf
226823,inf
226824,inf
226825,inf
226828,inf
226830,inf
226831,inf
226832,inf
226835,inf
226836,inf
226837,inf
226839,inf
226840,inf
226841,inf
226842,inf
226843,inf
226845,inf
226846,inf
226847,inf
226848,inf
226849,inf
226850,inf
226851,inf
226852,inf
226855,inf
226856,inf
226857,inf
226858,inf
226860,inf
226861,inf
226862,inf
226865,inf
226866,inf
226867,inf
226868,inf
226869,inf
226871,inf
226872,inf
226873,inf
226874,inf
226875,inf
226876,inf
226877,inf
226881,inf
226882,inf
226883,inf
226884,inf
226885,inf
226886,inf
226887,inf
226890,inf
226891,inf
226892,inf
226893,inf
226894,inf
226896,inf
226899,inf
226901,inf
226902,inf
226904,inf
226905,inf
226906,inf
226909,inf
226910,inf
226911,inf
226914,inf
226915,inf
226916,inf
226918,1.1487810001704881e+282
226919,inf
226920,inf
226923,inf
226925,inf
226927,inf
226929,inf
226933,inf
226934,inf
226935,inf
226936,inf
226937,inf
226938,inf
226942,inf
226943,inf
226944,inf
226945,inf
226946,inf
226947,inf
226948,inf
226950,inf
226951,inf
226952,inf
226955,inf
226956,inf
226959,inf
226960,inf
226963,inf
226964,inf
226965,inf
226968,inf
226969,inf
226970,inf
226973,inf
226976,inf
226977,inf
226978,inf
226980,inf
226981,inf
226982,inf
226984,inf
226985,inf
226986,inf
226987,inf
226989,inf
226990,inf
226991,inf
226993,inf
226994,inf
226996,inf
226997,inf
227002,inf
227003,inf
227006,inf
227007,inf
227008,inf
227009,inf
227010,inf
227012,inf
227014,inf
227016,inf
227019,inf
227020,inf
227023,inf
227024,inf
227026,inf
227027,inf
227028,inf
227029,inf
227030,inf
227031,inf
227032,inf
227033,inf
227035,inf
227036,inf
227038,inf
227039,inf
227040,inf
227044,inf
227045,inf
227046,inf
227047,inf
227048,inf
227049,inf
227050,inf
227051,inf
227052,inf
227054,inf
227055,inf
227056,inf
227059,inf
227060,inf
227061,inf
227062,inf
227063,inf
227064,inf
227065,inf
227066,inf
227068,inf
227069,inf
227070,inf
227071,inf
227072,inf
227073,inf
227074,inf
227077,inf
227078,inf
227079,inf
227081,inf
227082,inf
227083,inf
227084,inf
227085,inf
227087,inf
227088,inf
227089,inf
227091,inf
227092,inf
227093,inf
227094,inf
227097,inf
227098,inf
227099,inf
227100,inf
227101,inf
227102,inf
227104,inf
227105,inf
227106,inf
227107,inf
227108,inf
227109,inf
227110,inf
227111,inf
227115,inf
227116,inf
227117,inf
227118,inf
227119,inf
227123,inf
227124,inf
227126,inf
227127,inf
227128,inf
227131,inf
227132,inf
227133,inf
227134,inf
227137,inf
227138,inf
227139,inf
227140,inf
227144,inf
227145,inf
227146,inf
227148,inf
227149,inf
227150,inf
227153,inf
227154,inf
227155,inf
227156,inf
227157,inf
227158,inf
227159,inf
227160,inf
227161,inf
227162,inf
227163,inf
227164,inf
227165,inf
227166,inf
227168,inf
227169,inf
227170,inf
227172,inf
227173,inf
227174,2.2491139171924484e+237
227176,inf
227180,inf
227181,inf
227182,inf
227183,inf
227184,inf
227185,inf
227186,inf
227187,inf
227188,inf
227189,inf
227190,inf
227193,inf
227195,inf
227196,inf
227198,inf
227199,inf
227200,inf
227202,inf
227204,inf
227205,inf
227206,inf
227208,inf
227209,inf
227210,inf
227213,inf
227214,inf
227215,inf
227217,inf
227218,inf
227219,inf
227220,inf
227221,inf
227222,inf
227223,inf
227224,inf
227225,inf
227226,inf
227227,inf
227228,inf
227229,inf
227230,inf
227232,inf
227233,inf
227235,inf
227236,inf
227237,inf
227238,inf
227239,inf
227240,inf
227242,inf
227243,inf
227244,inf
227245,inf
227246,inf
227247,inf
227248,inf
227249,inf
227252,inf
227253,inf
227259,inf
227260,inf
227261,inf
227262,inf
227263,inf
227264,inf
227268,inf
227269,inf
227270,inf
227271,inf
227272,inf
227275,inf
227276,inf
227277,inf
227278,inf
227279,inf
227280,inf
227281,inf
227282,inf
227286,inf
227287,inf
227288,inf
227289,inf
227290,inf
227291,inf
227293,inf
227294,inf
227297,inf
227299,inf
227300,inf
227301,inf
227302,inf
227305,inf
227306,inf
227307,inf
227308,inf
227309,inf
227310,inf
227311,inf
227312,inf
227313,1.7250990940944464e+35
227314,inf
227315,inf
227317,inf
227319,inf
227320,inf
227321,inf
227324,inf
227325,inf
227326,inf
227329,inf
227330,inf
227331,inf
227332,inf
227333,inf
227335,inf
227336,inf
227337,inf
227339,inf
227340,inf
227342,inf
227345,inf
227346,inf
227347,inf
227349,inf
227350,inf
227351,inf
227355,inf
227356,inf
227357,inf
227358,inf
227359,inf
227360,inf
227361,inf
227362,inf
227365,inf
227366,inf
227367,inf
227368,inf
227369,inf
227370,inf
227371,inf
227372,inf
227376,inf
227377,inf
227380,inf
227381,inf
227384,inf
227385,inf
227386,inf
227389,inf
227390,inf
227391,inf
227394,inf
227395,inf
227396,inf
227397,inf
227398,inf
227399,inf
227400,inf
227401,inf
227402,inf
227404,inf
227405,inf
227406,inf
227409,inf
227410,inf
227411,inf
227412,inf
227414,inf
227415,inf
227416,inf
227417,inf
227418,inf
227419,inf
227420,inf
227421,inf
227422,inf
227423,inf
227424,inf
227425,inf
227426,inf
227427,inf
227428,inf
227429,inf
227430,inf
227432,inf
227433,inf
227434,inf
227435,inf
227436,inf
227439,inf
227440,inf
227441,inf
227442,inf
227444,inf
227445,inf
227446,inf
227447,inf
227448,inf
227450,inf
227451,inf
227452,inf
227454,inf
227455,inf
227457,inf
227458,inf
227459,inf
227460,inf
227461,inf
227462,inf
227463,inf
227465,inf
227466,inf
227467,inf
227471,inf
227472,inf
227473,inf
227474,inf
227475,inf
227477,inf
227478,inf
227479,inf
227480,inf
227481,inf
227482,inf
227483,inf
227484,inf
227486,inf
227487,inf
227488,inf
227490,inf
227491,inf
227492,inf
227495,inf
227496,inf
227497,inf
227498,inf
227499,inf
227500,inf
227501,inf
227502,inf
227505,inf
227506,inf
227510,inf
227511,inf
227512,inf
227513,inf
227515,inf
227516,inf
227517,inf
227519,inf
227520,inf
227521,inf
227522,inf
227523,inf
227525,inf
227526,inf
227528,inf
227529,inf
227530,inf
227532,inf
227535,inf
227539,inf
227540,inf
227541,inf
227542,inf
227543,inf
227544,inf
227545,inf
227546,inf
227547,inf
227548,inf
227549,inf
227551,inf
227552,inf
227553,inf
227554,inf
227555,inf
227556,inf
227557,inf
227558,inf
227559,inf
227560,inf
227561,inf
227562,inf
227565,inf
227566,inf
227567,inf
227568,inf
227571,inf
227572,inf
227575,inf
227578,inf
227579,inf
227582,inf
227583,inf
227584,inf
227585,inf
227588,inf
227589,inf
227590,inf
227591,inf
227592,inf
227594,inf
227595,inf
227596,inf
227597,inf
227598,inf
227599,inf
227601,inf
227602,inf
227603,inf
227606,inf
227607,inf
227608,inf
227610,inf
227611,inf
227612,inf
227613,inf
227614,2.063395646972515e+141
227615,inf
227618,inf
227623,inf
227624,inf
227625,inf
227626,inf
227627,inf
227629,inf
227630,inf
227631,inf
227634,4.631060397126446e+144
227635,inf
227638,inf
227639,inf
227640,inf
227641,inf
227643,inf
227644,inf
227645,inf
227648,inf
227649,inf
227650,inf
227651,inf
227653,inf
227654,inf
227655,inf
227656,inf
227657,inf
227658,inf
227659,inf
227661,inf
227662,inf
227663,inf
227665,inf
227666,inf
227667,inf
227671,inf
227672,inf
227673,inf
227674,inf
227675,inf
227676,inf
227677,inf
227679,inf
227680,inf
227681,inf
227684,inf
227685,inf
227689,inf
227690,inf
227691,inf
227692,inf
227693,inf
227694,inf
227695,inf
227696,inf
227698,inf
227699,inf
227702,inf
227703,inf
227704,inf
227706,inf
227707,inf
227708,inf
227709,inf
227710,inf
227711,inf
227712,inf
227713,inf
227714,inf
227715,inf
227716,inf
227718,inf
227719,inf
227720,inf
227721,inf
227722,inf
227723,inf
227724,1.8168404683541036e+290
227726,inf
227727,inf
227731,inf
227732,inf
227736,inf
227737,inf
227738,inf
227741,inf
227742,inf
227745,inf
227746,inf
227747,inf
227748,inf
227750,inf
227751,inf
227752,inf
227756,inf
227757,inf
227758,inf
227759,inf
227760,inf
227761,inf
227762,inf
227763,inf
227764,inf
227765,inf
227766,inf
227768,inf
227773,inf
227774,inf
227775,inf
227778,inf
227779,inf
227780,inf
227781,inf
227784,inf
227785,inf
227786,inf
227789,inf
227790,inf
227791,inf
227793,inf
227794,inf
227795,inf
227797,inf
227798,inf
227799,inf
227801,inf
227802,inf
227803,inf
227804,inf
227805,inf
227806,inf
227807,inf
227808,inf
227809,inf
227810,inf
227811,inf
227812,inf
227813,inf
227814,inf
227815,inf
227816,inf
227817,inf
227818,2.5534557309669723e+37
227819,inf
227821,inf
227822,inf
227823,inf
227825,inf
227826,inf
227827,inf
227828,inf
227830,inf
227831,inf
227832,inf
227833,inf
227834,inf
227835,inf
227836,inf
227838,inf
227839,inf
227840,inf
227848,inf
227852,inf
227853,inf
227854,inf
227856,inf
227857,inf
227858,inf
227860,inf
227861,inf
227862,inf
227863,inf
227865,inf
227866,inf
227867,inf
227870,inf
227872,inf
227873,inf
227874,inf
227875,inf
227876,inf
227877,inf
227878,inf
227879,inf
227880,inf
227881,inf
227882,inf
227883,inf
227884,inf
227885,inf
227886,inf
227887,inf
227888,inf
227889,inf
227892,inf
227893,inf
227894,inf
227895,inf
227896,inf
227899,inf
227900,inf
227901,inf
227904,inf
227905,inf
227906,inf
227907,inf
227908,inf
227912,inf
227913,inf
227914,inf
227916,inf
227917,inf
227919,inf
227920,inf
227922,inf
227924,inf
227925,inf
227927,inf
227929,inf
227930,inf
227931,inf
227932,8.464664623701624e+236
227933,inf
227934,inf
227940,inf
227941,inf
227942,inf
227944,inf
227945,inf
227946,inf
227950,inf
227951,inf
227952,inf
227955,inf
227956,inf
227958,inf
227960,inf
227961,inf
227963,inf
227964,inf
227965,inf
227966,inf
227967,inf
227968,inf
227970,inf
227971,inf
227972,inf
227973,inf
227974,inf
227975,inf
227976,inf
227977,inf
227979,inf
227980,inf
227981,2.1014720338567454e+112
227982,inf
227985,inf
227990,inf
227993,3.690772176230322e+125
227994,inf
227995,inf
227998,inf
228000,inf
228001,inf
228003,inf
228004,inf
228005,inf
228006,inf
228007,inf
228008,inf
228010,inf
228011,inf
228012,inf
228013,inf
228014,inf
228017,inf
228018,inf
228019,inf
228021,inf
228022,inf
228026,inf
228028,inf
228029,inf
228030,inf
228031,inf
228033,inf
228034,inf
228035,inf
228036,inf
228037,inf
228039,inf
228040,inf
228041,inf
228042,inf
228045,inf
228046,inf
228047,inf
228050,inf
228051,inf
228052,inf
228055,inf
228056,inf
228057,inf
228058,inf
228059,inf
228060,inf
228061,inf
228062,inf
228063,inf
228065,inf
228066,inf
228068,inf
228071,inf
228072,inf
228073,inf
228076,inf
228077,inf
228078,inf
228079,inf
228080,inf
228081,inf
228082,inf
228083,inf
228084,inf
228085,inf
228086,inf
228088,inf
228089,inf
228090,inf
228091,inf
228092,inf
228093,inf
228094,inf
228095,inf
228096,inf
228097,inf
228098,inf
228099,inf
228100,inf
228101,inf
228102,inf
228103,inf
228104,inf
228105,inf
228106,inf
228107,inf
228108,inf
228109,inf
228111,inf
228112,inf
228113,inf
228114,inf
228115,inf
228117,inf
228118,inf
228119,inf
228122,inf
228123,inf
228124,inf
228127,inf
228128,inf
228132,inf
228133,inf
228134,inf
228135,inf
228136,inf
228137,inf
228138,inf
228139,inf
228140,inf
228141,inf
228142,inf
228143,inf
228144,inf
228145,inf
228146,inf
228147,inf
228149,inf
228150,inf
228151,inf
228152,inf
228155,inf
228156,inf
228158,inf
228159,inf
228160,inf
228161,inf
228163,inf
228164,inf
228165,inf
228168,inf
228169,inf
228170,inf
228171,inf
228172,inf
228173,inf
228178,inf
228179,inf
228180,inf
228181,inf
228182,inf
228185,inf
228186,inf
228187,inf
228190,inf
228191,inf
228195,inf
228196,inf
228197,inf
228198,inf
228200,inf
228201,inf
228202,inf
228203,inf
228204,inf
228205,inf
228207,inf
228208,inf
228209,inf
228211,inf
228212,inf
228213,inf
228214,inf
228217,inf
228218,inf
228219,inf
228220,inf
228225,inf
228226,inf
228228,3713869737.0
228229,inf
228230,inf
228233,inf
228234,inf
228235,inf
228237,inf
228239,inf
228240,inf
228241,inf
228242,inf
228243,inf
228244,inf
228245,inf
228246,inf
228249,inf
228251,inf
228253,inf
228254,inf
228255,inf
228256,inf
228258,inf
228259,inf
228260,inf
228261,inf
228263,inf
228264,inf
228265,inf
228266,inf
228268,inf
228269,inf
228270,inf
228271,inf
228273,inf
228274,inf
228277,inf
228282,inf
228283,inf
228284,inf
228285,inf
228286,inf
228287,inf
228288,inf
228289,inf
228290,inf
228291,inf
228295,inf
228296,inf
228297,inf
228298,inf
228299,inf
228300,inf
228301,inf
228302,inf
228303,inf
228304,inf
228305,inf
228306,inf
228307,inf
228310,inf
228311,inf
228314,inf
228316,inf
228317,inf
228320,inf
228321,inf
228322,inf
228323,inf
228324,inf
228325,inf
228326,inf
228327,inf
228328,inf
228329,inf
228330,inf
228331,inf
228332,inf
228333,inf
228335,inf
228336,inf
228337,inf
228338,inf
228339,inf
228340,inf
228342,inf
228343,inf
228344,inf
228347,inf
228348,inf
228349,inf
228350,inf
228353,inf
228354,inf
228358,inf
228362,inf
228363,inf
228364,inf
228366,inf
228367,inf
228368,inf
228371,inf
228372,inf
228373,inf
228374,inf
228375,inf
228376,inf
228377,inf
228381,inf
228383,inf
228384,inf
228386,inf
228387,inf
228388,inf
228389,inf
228392,inf
228393,inf
228394,inf
228396,inf
228397,inf
228398,inf
228401,inf
228404,inf
228405,inf
228406,inf
228408,inf
228409,inf
228410,inf
228411,inf
228412,inf
228413,inf
228414,inf
228415,inf
228416,inf
228417,inf
228419,inf
228420,inf
228421,inf
228422,inf
228423,inf
228424,inf
228426,inf
228427,inf
228430,inf
228431,inf
228432,inf
228434,inf
228435,inf
228436,inf
228439,inf
228443,inf
228446,inf
228447,inf
228448,inf
228450,inf
228451,inf
228452,inf
228456,inf
228457,inf
228458,inf
228459,inf
228460,inf
228461,inf
228464,inf
228466,inf
228467,inf
228468,inf
228471,inf
228472,inf
228473,inf
228475,inf
228476,inf
228477,inf
228478,inf
228479,inf
228481,inf
228482,inf
228483,inf
228484,inf
228485,inf
228486,inf
228487,inf
228488,inf
228491,inf
228492,inf
228493,inf
228494,inf
228496,inf
228497,inf
228498,inf
228502,inf
228503,inf
228504,inf
228505,inf
228506,inf
228508,inf
228509,inf
228510,inf
228511,inf
228512,inf
228513,inf
228515,inf
228519,inf
228520,inf
228521,inf
228522,inf
228523,inf
228524,inf
228525,inf
228528,inf
228529,inf
228530,inf
228531,inf
228532,inf
228534,inf
228537,inf
228539,inf
228540,inf
228542,inf
228543,inf
228544,inf
228547,inf
228548,inf
228549,inf
228552,inf
228553,inf
228554,inf
228556,6352731031005099.0
228557,inf
228558,inf
228561,inf
228563,inf
228565,inf
228567,inf
228571,inf
228572,inf
228573,inf
228574,inf
228575,inf
228576,inf
228580,inf
228581,inf
228582,inf
228583,inf
228584,inf
228585,inf
228586,inf
228588,inf
228589,inf
228590,inf
228593,inf
228594,inf
228597,inf
228598,inf
228601,inf
228602,inf
228603,inf
228606,inf
228607,inf
228608,inf
228611,inf
228614,inf
228615,inf
228616,inf
228618,inf
228619,inf
228620,inf
228623,inf
228624,inf
228625,inf
228626,inf
228628,inf
228629,inf
228630,inf
228632,inf
228633,inf
228635,inf
228636,inf
228641,inf
228642,inf
228645,inf
228646,inf
228647,inf
228648,inf
228649,inf
228651,inf
228653,inf
228655,inf
228658,inf
228659,inf
228662,inf
228663,inf
228665,inf
228666,inf
228667,inf
228668,inf
228669,inf
228670,inf
228671,inf
228672,inf
228674,inf
228675,inf
228677,inf
228678,inf
228679,inf
228683,inf
228684,inf
228685,inf
228686,inf
228687,inf
228688,inf
228689,inf
228690,inf
228691,inf
228694,inf
228695,inf
228696,inf
228699,inf
228700,inf
228701,inf
228702,inf
228703,inf
228704,inf
228705,inf
228706,inf
228708,inf
228709,inf
228710,inf
228711,inf
228712,inf
228713,inf
228714,inf
228717,inf
228718,inf
228719,inf
228721,inf
228722,inf
228723,inf
228724,inf
228725,inf
228727,inf
228728,inf
228729,inf
228731,inf
228732,inf
228733,inf
228734,inf
228737,inf
228738,inf
228739,inf
228740,inf
228741,inf
228742,inf
228744,inf
228745,inf
228746,inf
228747,inf
228748,inf
228749,inf
228750,inf
228751,inf
228755,inf
228756,inf
228757,inf
228758,inf
228759,inf
228763,inf
228764,inf
228766,inf
228767,inf
228768,inf
228771,inf
228772,inf
228773,inf
228774,inf
228777,inf
228778,inf
228779,inf
228780,inf
228784,inf
228785,inf
228786,inf
228788,inf
228789,inf
228790,inf
228793,inf
228794,inf
228795,inf
228796,inf
228797,inf
228798,inf
228799,inf
228800,inf
228801,inf
228802,inf
228803,inf
228804,inf
228805,inf
228806,inf
228808,inf
228809,inf
228810,inf
228812,inf
228813,inf
228814,2.104736771774653e+218
228816,inf
228820,inf
228821,inf
228822,inf
228823,inf
228824,inf
228825,inf
228826,inf
228827,inf
228828,inf
228829,inf
228830,inf
228833,inf
228835,inf
228836,inf
228838,inf
228839,inf
228840,inf
228842,inf
228844,inf
228845,inf
228846,inf
228848,inf
228849,inf
228850,inf
228853,inf
228854,inf
228855,inf
228857,inf
228858,inf
228859,inf
228860,inf
228861,inf
228862,inf
228863,inf
228864,inf
228865,inf
228866,inf
228867,inf
228868,inf
228869,inf
228870,inf
228872,inf
228873,inf
228875,inf
228876,inf
228877,inf
228878,inf
228879,inf
228880,inf
228882,inf
228883,inf
228884,inf
228885,inf
228886,inf
228887,inf
228888,inf
228889,inf
228892,inf
228893,inf
228899,inf
228900,inf
228901,inf
228902,inf
228903,inf
228904,inf
228908,inf
228909,inf
228910,inf
228911,inf
228912,inf
228915,inf
228916,inf
228917,inf
228918,inf
228919,inf
228920,inf
228921,inf
228922,inf
228926,inf
228927,inf
228928,inf
228929,inf
228930,inf
228931,inf
228933,inf
228934,inf
228937,inf
228939,inf
228940,inf
228941,inf
228942,inf
228945,inf
228946,inf
228947,inf
228948,inf
228949,inf
228950,inf
228951,inf
228952,inf
228953,2.3086502373192904e+18
228954,inf
228955,inf
228957,inf
228959,inf
228960,inf
228961,inf
228964,inf
228965,inf
228966,inf
228969,inf
228970,inf
228971,inf
228972,inf
228973,inf
228975,inf
228976,inf
228977,inf
228979,inf
228980,inf
228982,inf
228985,inf
228986,inf
228987,inf
228989,inf
228990,inf
228991,inf
228995,inf
228996,inf
228997,inf
228998,inf
228999,inf
229000,inf
229001,inf
229002,inf
229005,inf
229006,inf
229007,inf
229008,inf
229009,inf
229010,inf
229011,inf
229012,inf
229016,inf
229017,inf
229020,inf
229021,inf
229024,inf
229025,inf
229026,inf
229029,inf
229030,inf
229031,inf
